,Fall,MajorName,College,Total,Male,Female
4185,2017.0,Photography,Fine and Applied Arts,30.0,7.0,23.0
4186,2017.0,Regional Planning,Fine and Applied Arts,15.0,10.0,5.0
4187,2017.0,Music Composition,Fine and Applied Arts,9.0,9.0,0.0
4188,2010.0,History of Art,Fine and Applied Arts,13.0,0.0,13.0
4189,2004.0,Crafts,Fine and Applied Arts,30.0,9.0,21.0
4190,2004.0,Creative Writing,Fine and Applied Arts,3.0,0.0,3.0
4191,2011.0,Landscape Architecture,Fine and Applied Arts,118.0,53.0,65.0
4192,1980.0,Landscape Architecture,Fine and Applied Arts,158.0,97.0,61.0
4193,2011.0,Jazz Performance,Fine and Applied Arts,27.0,23.0,4.0
4194,2011.0,Instrumental Music,Fine and Applied Arts,89.0,40.0,49.0
4195,2017.0,Graphic Design,Fine and Applied Arts,167.0,41.0,126.0
4196,2017.0,History of Art,Fine and Applied Arts,7.0,1.0,6.0
4197,1982.0,Landscape Architecture,Fine and Applied Arts,146.0,90.0,56.0
4198,2017.0,Industrial Design,Fine and Applied Arts,206.0,96.0,110.0
4199,2011.0,Industrial Design,Fine and Applied Arts,117.0,54.0,63.0
4200,1980.0,Industrial Design,Fine and Applied Arts,97.0,56.0,41.0
4201,2017.0,Instrumental Music,Fine and Applied Arts,75.0,32.0,43.0
4202,2017.0,Jazz Performance,Fine and Applied Arts,28.0,23.0,5.0
4203,1980.0,Graphic Design,Fine and Applied Arts,164.0,40.0,124.0
4204,2017.0,Landscape Architecture,Fine and Applied Arts,111.0,28.0,83.0
4205,2004.0,Dance,Fine and Applied Arts,71.0,10.0,61.0
4206,2017.0,Music,Fine and Applied Arts,350.0,197.0,153.0
4207,2017.0,Sculpture,Fine and Applied Arts,2.0,1.0,1.0
4208,2011.0,Graphic Design,Fine and Applied Arts,70.0,27.0,43.0
4209,1982.0,MUS-VOICE,Fine and Applied Arts,48.0,15.0,33.0
4210,1982.0,MUSIC-INST,Fine and Applied Arts,106.0,53.0,53.0
4211,1982.0,MUSIC-OPEN,Fine and Applied Arts,1.0,1.0,0.0
4212,2011.0,Crafts,Fine and Applied Arts,12.0,2.0,10.0
4213,2018.0,Art History,Fine and Applied Arts,14.0,2.0,12.0
4214,2010.0,Music,Fine and Applied Arts,357.0,173.0,184.0
4215,2018.0,Art and Design,Fine and Applied Arts,47.0,18.0,29.0
4216,2010.0,Music Composition,Fine and Applied Arts,12.0,9.0,3.0
4217,2010.0,Music Education,Fine and Applied Arts,210.0,104.0,106.0
4218,2010.0,Music History,Fine and Applied Arts,8.0,3.0,5.0
4219,2010.0,Musicology,Fine and Applied Arts,14.0,7.0,7.0
4220,1984.0,Urban Planning,Fine and Applied Arts,145.0,91.0,54.0
4221,1980.0,Dance,Fine and Applied Arts,41.0,5.0,36.0
4222,2003.0,Regional Planning,Fine and Applied Arts,32.0,21.0,11.0
4223,1980.0,Crafts,Fine and Applied Arts,20.0,5.0,15.0
4224,2003.0,PERFORM ST,Fine and Applied Arts,25.0,8.0,17.0
4225,2011.0,Dance,Fine and Applied Arts,69.0,6.0,63.0
4226,2018.0,Art Foundation,Fine and Applied Arts,15.0,3.0,12.0
4227,2018.0,Art Education,Fine and Applied Arts,54.0,3.0,51.0
4228,2018.0,Architecture,Fine and Applied Arts,199.0,99.0,99.0
4229,1982.0,MUSIC-COMP,Fine and Applied Arts,13.0,10.0,3.0
4230,2017.0,Theatre,Fine and Applied Arts,208.0,82.0,126.0
4231,2017.0,Urban Planning,Fine and Applied Arts,68.0,33.0,35.0
4232,2017.0,Urban Studies & Planning,Fine and Applied Arts,75.0,44.0,31.0
4233,2017.0,Voice,Fine and Applied Arts,34.0,10.0,24.0
4234,2003.0,Urban Planning,Fine and Applied Arts,172.0,99.0,73.0
4235,2003.0,UNCLASS,Fine and Applied Arts,29.0,12.0,17.0
4236,1985.0,Architectural Studies,Fine and Applied Arts,604.0,435.0,169.0
4237,1982.0,Theatre,Fine and Applied Arts,22.0,13.0,9.0
4238,2010.0,Industrial Design,Fine and Applied Arts,112.0,53.0,59.0
4239,2010.0,Instrumental Music,Fine and Applied Arts,82.0,34.0,48.0
4240,2010.0,Jazz Performance,Fine and Applied Arts,33.0,27.0,6.0
4241,1984.0,Theatre,Fine and Applied Arts,29.0,16.0,13.0
4242,2010.0,Landscape Architecture,Fine and Applied Arts,127.0,64.0,63.0
4243,2018.0,Architectural Studies,Fine and Applied Arts,418.0,251.0,167.0
4244,1984.0,UNCLASS,Fine and Applied Arts,48.0,12.0,36.0
4245,2003.0,Theatre,Fine and Applied Arts,42.0,20.0,22.0
4246,2005.0,Graphic Design,Fine and Applied Arts,75.0,21.0,54.0
4247,2005.0,Painting,Fine and Applied Arts,48.0,16.0,32.0
4248,1983.0,Art History,Fine and Applied Arts,87.0,21.0,66.0
4249,2007.0,Nondegree,Fine and Applied Arts,23.0,12.0,11.0
4250,2009.0,Art History,Fine and Applied Arts,31.0,8.0,23.0
4251,2009.0,Art and Design,Fine and Applied Arts,45.0,18.0,27.0
4252,2007.0,Musicology,Fine and Applied Arts,20.0,10.0,10.0
4253,2012.0,Voice,Fine and Applied Arts,34.0,6.0,28.0
4254,2012.0,Urban Planning,Fine and Applied Arts,143.0,77.0,66.0
4255,2007.0,Music History,Fine and Applied Arts,2.0,1.0,1.0
4256,2012.0,Theatre,Fine and Applied Arts,195.0,90.0,105.0
4257,2007.0,Music Education,Fine and Applied Arts,250.0,124.0,126.0
4258,2007.0,Music Composition,Fine and Applied Arts,8.0,7.0,1.0
4259,2007.0,Music,Fine and Applied Arts,336.0,164.0,172.0
4260,1982.0,Architectural Studies,Fine and Applied Arts,583.0,412.0,171.0
4261,1981.0,Landscape Architecture,Fine and Applied Arts,159.0,97.0,62.0
4262,2014.0,Graphic Design,Fine and Applied Arts,81.0,19.0,62.0
4263,2014.0,History of Art,Fine and Applied Arts,4.0,0.0,4.0
4264,2014.0,Dance,Fine and Applied Arts,70.0,15.0,55.0
4265,2009.0,Art Foundation,Fine and Applied Arts,140.0,47.0,93.0
4266,2007.0,Open Studies,Fine and Applied Arts,9.0,5.0,4.0
4267,2007.0,Painting,Fine and Applied Arts,41.0,13.0,28.0
4268,2013.0,Art Education,Fine and Applied Arts,63.0,15.0,48.0
4269,1981.0,MUSIC-INST,Fine and Applied Arts,105.0,50.0,55.0
4270,2013.0,Architecture,Fine and Applied Arts,178.0,113.0,65.0
4271,2013.0,Architectural Studies,Fine and Applied Arts,444.0,247.0,197.0
4272,1981.0,MUSIC-COMP,Fine and Applied Arts,18.0,13.0,5.0
4273,2007.0,Voice,Fine and Applied Arts,25.0,5.0,20.0
4274,2007.0,Urban Planning,Fine and Applied Arts,164.0,92.0,72.0
4275,2014.0,Industrial Design,Fine and Applied Arts,113.0,54.0,59.0
4276,1981.0,MUS-VOICE,Fine and Applied Arts,40.0,11.0,29.0
4277,2007.0,Sculpture,Fine and Applied Arts,12.0,4.0,8.0
4278,2007.0,Regional Planning,Fine and Applied Arts,20.0,10.0,10.0
4279,2009.0,Architectural Studies,Fine and Applied Arts,554.0,319.0,235.0
4280,2009.0,Architecture,Fine and Applied Arts,194.0,115.0,79.0
4281,2009.0,Art Education,Fine and Applied Arts,89.0,19.0,70.0
4282,2007.0,Photography,Fine and Applied Arts,35.0,15.0,20.0
4283,2014.0,Crafts,Fine and Applied Arts,16.0,0.0,16.0
4284,2007.0,Theatre,Fine and Applied Arts,182.0,81.0,101.0
4285,2013.0,Art Foundation,Fine and Applied Arts,121.0,42.0,79.0
4286,2007.0,Landscape Architecture,Fine and Applied Arts,147.0,89.0,58.0
4287,1982.0,Architecture,Fine and Applied Arts,235.0,197.0,38.0
4288,2014.0,Painting,Fine and Applied Arts,21.0,4.0,17.0
4289,2012.0,Sculpture,Fine and Applied Arts,8.0,2.0,6.0
4290,2007.0,Dance,Fine and Applied Arts,78.0,10.0,68.0
4291,2014.0,Photography,Fine and Applied Arts,16.0,3.0,13.0
4292,2007.0,Crafts,Fine and Applied Arts,22.0,5.0,17.0
4293,2014.0,Regional Planning,Fine and Applied Arts,19.0,14.0,5.0
4294,1983.0,UNCLASS,Fine and Applied Arts,60.0,21.0,39.0
4295,2014.0,Sculpture,Fine and Applied Arts,3.0,2.0,1.0
4296,2009.0,Crafts,Fine and Applied Arts,14.0,3.0,11.0
4297,1982.0,Art and Design,Fine and Applied Arts,360.0,150.0,210.0
4298,1983.0,Urban Planning,Fine and Applied Arts,143.0,82.0,61.0
4299,2012.0,Regional Planning,Fine and Applied Arts,21.0,13.0,8.0
4300,2014.0,Theatre,Fine and Applied Arts,167.0,81.0,86.0
4301,2014.0,Urban Planning,Fine and Applied Arts,134.0,61.0,73.0
4302,2014.0,Voice,Fine and Applied Arts,24.0,6.0,18.0
4303,2014.0,Open Studies,Fine and Applied Arts,3.0,0.0,3.0
4304,1982.0,Art History,Fine and Applied Arts,63.0,16.0,47.0
4305,2014.0,Nondegree,Fine and Applied Arts,24.0,9.0,15.0
4306,2014.0,New Media,Fine and Applied Arts,17.0,11.0,6.0
4307,1981.0,Industrial Design,Fine and Applied Arts,83.0,48.0,35.0
4308,2014.0,Instrumental Music,Fine and Applied Arts,71.0,33.0,38.0
4309,2007.0,Instrumental Music,Fine and Applied Arts,118.0,55.0,63.0
4310,2007.0,Industrial Design,Fine and Applied Arts,102.0,56.0,46.0
4311,2014.0,Jazz Performance,Fine and Applied Arts,27.0,24.0,3.0
4312,2014.0,Landscape Architecture,Fine and Applied Arts,120.0,46.0,74.0
4313,1981.0,Graphic Design,Fine and Applied Arts,165.0,37.0,128.0
4314,2007.0,Jazz Performance,Fine and Applied Arts,21.0,20.0,1.0
4315,2007.0,History of Art,Fine and Applied Arts,8.0,0.0,8.0
4316,1982.0,Art Education,Fine and Applied Arts,72.0,13.0,59.0
4317,1983.0,Theatre,Fine and Applied Arts,21.0,12.0,9.0
4318,2014.0,Music,Fine and Applied Arts,342.0,167.0,175.0
4319,2014.0,Music Composition,Fine and Applied Arts,8.0,7.0,1.0
4320,2014.0,Music Education,Fine and Applied Arts,175.0,75.0,100.0
4321,2014.0,Music History,Fine and Applied Arts,3.0,0.0,3.0
4322,2014.0,Musicology,Fine and Applied Arts,15.0,10.0,5.0
4323,2007.0,Graphic Design,Fine and Applied Arts,78.0,26.0,52.0
4324,2014.0,Art and Design,Fine and Applied Arts,37.0,11.0,26.0
4325,2014.0,Art History,Fine and Applied Arts,19.0,0.0,19.0
4326,2013.0,Art History,Fine and Applied Arts,27.0,2.0,25.0
4327,2013.0,Landscape Architecture,Fine and Applied Arts,97.0,39.0,58.0
4328,1981.0,TCH DANCE,Fine and Applied Arts,7.0,0.0,7.0
4329,1983.0,MUSIC-COMP,Fine and Applied Arts,10.0,8.0,2.0
4330,1983.0,MUSIC-INST,Fine and Applied Arts,93.0,41.0,52.0
4331,1983.0,MUSIC-OPEN,Fine and Applied Arts,1.0,1.0,0.0
4332,2008.0,History of Art,Fine and Applied Arts,13.0,1.0,12.0
4333,2008.0,Graphic Design,Fine and Applied Arts,71.0,22.0,49.0
4334,2013.0,Music,Fine and Applied Arts,346.0,169.0,177.0
4335,2013.0,Music Composition,Fine and Applied Arts,9.0,8.0,1.0
4336,2013.0,Music Education,Fine and Applied Arts,180.0,80.0,100.0
4337,2013.0,Music History,Fine and Applied Arts,2.0,0.0,2.0
4338,2008.0,Open Studies,Fine and Applied Arts,12.0,8.0,4.0
4339,2008.0,Painting,Fine and Applied Arts,35.0,11.0,24.0
4340,2013.0,Musicology,Fine and Applied Arts,22.0,14.0,8.0
4341,2008.0,Photography,Fine and Applied Arts,29.0,13.0,16.0
4342,2008.0,Industrial Design,Fine and Applied Arts,107.0,57.0,50.0
4343,2013.0,Jazz Performance,Fine and Applied Arts,22.0,19.0,3.0
4344,2013.0,Instrumental Music,Fine and Applied Arts,77.0,39.0,38.0
4345,2008.0,Nondegree,Fine and Applied Arts,22.0,13.0,9.0
4346,2013.0,Dance,Fine and Applied Arts,66.0,12.0,54.0
4347,2008.0,Jazz Performance,Fine and Applied Arts,38.0,35.0,3.0
4348,2013.0,Crafts,Fine and Applied Arts,18.0,1.0,17.0
4349,2008.0,Instrumental Music,Fine and Applied Arts,102.0,47.0,55.0
4350,2008.0,Music,Fine and Applied Arts,348.0,162.0,186.0
4351,2008.0,Music Composition,Fine and Applied Arts,9.0,6.0,3.0
4352,2008.0,Music Education,Fine and Applied Arts,267.0,132.0,135.0
4353,2013.0,New Media,Fine and Applied Arts,20.0,11.0,9.0
4354,2008.0,Music History,Fine and Applied Arts,2.0,1.0,1.0
4355,1983.0,Landscape Architecture,Fine and Applied Arts,142.0,93.0,49.0
4356,2008.0,New Media,Fine and Applied Arts,15.0,8.0,7.0
4357,1981.0,Theatre,Fine and Applied Arts,26.0,15.0,11.0
4358,2013.0,Graphic Design,Fine and Applied Arts,77.0,25.0,52.0
4359,1983.0,MUS-VOICE,Fine and Applied Arts,48.0,14.0,34.0
4360,2013.0,History of Art,Fine and Applied Arts,10.0,1.0,9.0
4361,2013.0,Industrial Design,Fine and Applied Arts,108.0,52.0,56.0
4362,2008.0,Musicology,Fine and Applied Arts,19.0,8.0,11.0
4363,1981.0,UNCLASS,Fine and Applied Arts,71.0,29.0,42.0
4364,2013.0,Nondegree,Fine and Applied Arts,34.0,14.0,20.0
4365,1983.0,Industrial Design,Fine and Applied Arts,103.0,52.0,51.0
4366,1983.0,Music Education,Fine and Applied Arts,251.0,112.0,139.0
4367,2008.0,Urban Planning,Fine and Applied Arts,150.0,87.0,63.0
4368,1981.0,Music,Fine and Applied Arts,241.0,142.0,99.0
4369,1983.0,Music History,Fine and Applied Arts,5.0,1.0,4.0
4370,2008.0,Voice,Fine and Applied Arts,35.0,7.0,28.0
4371,2014.0,Architectural Studies,Fine and Applied Arts,436.0,240.0,196.0
4372,1983.0,PERFORM ST,Fine and Applied Arts,23.0,13.0,10.0
4373,1981.0,Music Education,Fine and Applied Arts,305.0,134.0,171.0
4374,2014.0,Architecture,Fine and Applied Arts,158.0,97.0,61.0
4375,2008.0,Art History,Fine and Applied Arts,36.0,7.0,29.0
4376,2008.0,Art Foundation,Fine and Applied Arts,146.0,41.0,105.0
4377,2008.0,Art Education,Fine and Applied Arts,105.0,18.0,87.0
4378,2008.0,Architecture,Fine and Applied Arts,198.0,124.0,74.0
4379,2008.0,Architectural Studies,Fine and Applied Arts,581.0,324.0,257.0
4380,2014.0,Art Education,Fine and Applied Arts,49.0,13.0,36.0
4381,2014.0,Art Foundation,Fine and Applied Arts,118.0,36.0,82.0
4382,2008.0,Art and Design,Fine and Applied Arts,42.0,17.0,25.0
4383,2007.0,Art and Design,Fine and Applied Arts,43.0,21.0,22.0
4384,1981.0,Music History,Fine and Applied Arts,6.0,2.0,4.0
4385,1981.0,PERFORM ST,Fine and Applied Arts,21.0,11.0,10.0
4386,2008.0,Regional Planning,Fine and Applied Arts,19.0,12.0,7.0
4387,2013.0,Open Studies,Fine and Applied Arts,5.0,0.0,5.0
4388,2013.0,Painting,Fine and Applied Arts,25.0,9.0,16.0
4389,2008.0,Sculpture,Fine and Applied Arts,10.0,2.0,8.0
4390,2013.0,Photography,Fine and Applied Arts,28.0,9.0,19.0
4391,2013.0,Regional Planning,Fine and Applied Arts,19.0,11.0,8.0
4392,2013.0,Sculpture,Fine and Applied Arts,5.0,2.0,3.0
4393,2013.0,Art and Design,Fine and Applied Arts,40.0,10.0,30.0
4394,1983.0,Graphic Design,Fine and Applied Arts,170.0,50.0,120.0
4395,2008.0,Theatre,Fine and Applied Arts,188.0,81.0,107.0
4396,2013.0,Urban Planning,Fine and Applied Arts,126.0,63.0,63.0
4397,2008.0,Dance,Fine and Applied Arts,82.0,12.0,70.0
4398,2013.0,Voice,Fine and Applied Arts,26.0,5.0,21.0
4399,1983.0,Music,Fine and Applied Arts,210.0,110.0,100.0
4400,2008.0,Crafts,Fine and Applied Arts,20.0,5.0,15.0
4401,1981.0,Urban Planning,Fine and Applied Arts,109.0,57.0,52.0
4402,2013.0,Theatre,Fine and Applied Arts,176.0,80.0,96.0
4403,2007.0,Art History,Fine and Applied Arts,38.0,7.0,31.0
4404,2007.0,Art Foundation,Fine and Applied Arts,139.0,47.0,92.0
4405,2012.0,Photography,Fine and Applied Arts,32.0,12.0,20.0
4406,2015.0,Sculpture,Fine and Applied Arts,1.0,0.0,1.0
4407,2009.0,Photography,Fine and Applied Arts,33.0,8.0,25.0
4408,1981.0,Art History,Fine and Applied Arts,76.0,21.0,55.0
4409,1981.0,Art Education,Fine and Applied Arts,68.0,7.0,61.0
4410,2012.0,Crafts,Fine and Applied Arts,14.0,3.0,11.0
4411,1981.0,Architecture,Fine and Applied Arts,213.0,176.0,37.0
4412,1981.0,Architectural Studies,Fine and Applied Arts,597.0,434.0,163.0
4413,2015.0,Theatre,Fine and Applied Arts,160.0,72.0,88.0
4414,2015.0,Urban Planning,Fine and Applied Arts,142.0,62.0,80.0
4415,2015.0,Voice,Fine and Applied Arts,28.0,6.0,22.0
4416,2005.0,Voice,Fine and Applied Arts,19.0,3.0,16.0
4417,2005.0,Urban Planning,Fine and Applied Arts,191.0,98.0,93.0
4418,2009.0,Regional Planning,Fine and Applied Arts,25.0,14.0,11.0
4419,2009.0,Sculpture,Fine and Applied Arts,5.0,1.0,4.0
4420,1982.0,Crafts,Fine and Applied Arts,25.0,5.0,20.0
4421,2009.0,Painting,Fine and Applied Arts,31.0,9.0,22.0
4422,2009.0,Open Studies,Fine and Applied Arts,12.0,7.0,5.0
4423,2006.0,Architectural Studies,Fine and Applied Arts,525.0,310.0,215.0
4424,2006.0,Architecture,Fine and Applied Arts,232.0,140.0,92.0
4425,2006.0,Dance,Fine and Applied Arts,69.0,7.0,62.0
4426,2006.0,Crafts,Fine and Applied Arts,23.0,6.0,17.0
4427,2015.0,Nondegree,Fine and Applied Arts,30.0,15.0,15.0
4428,2009.0,Nondegree,Fine and Applied Arts,30.0,15.0,15.0
4429,2015.0,Open Studies,Fine and Applied Arts,3.0,0.0,3.0
4430,2015.0,Painting,Fine and Applied Arts,20.0,4.0,16.0
4431,2015.0,Photography,Fine and Applied Arts,9.0,1.0,8.0
4432,2005.0,Theatre,Fine and Applied Arts,199.0,94.0,105.0
4433,2015.0,Regional Planning,Fine and Applied Arts,15.0,9.0,6.0
4434,1984.0,Crafts,Fine and Applied Arts,16.0,8.0,8.0
4435,2012.0,Dance,Fine and Applied Arts,54.0,7.0,47.0
4436,1984.0,Dance,Fine and Applied Arts,43.0,5.0,38.0
4437,2006.0,Art and Design,Fine and Applied Arts,40.0,22.0,18.0
4438,2006.0,Art History,Fine and Applied Arts,35.0,5.0,30.0
4439,2006.0,Art Foundation,Fine and Applied Arts,130.0,50.0,80.0
4440,2006.0,Art Education,Fine and Applied Arts,108.0,18.0,90.0
4441,1981.0,Art and Design,Fine and Applied Arts,415.0,156.0,259.0
4442,1991.0,PERFORM ST,Fine and Applied Arts,11.0,4.0,7.0
4443,1982.0,Dance,Fine and Applied Arts,47.0,2.0,45.0
4444,2016.0,Architectural Studies,Fine and Applied Arts,417.0,241.0,176.0
4445,2012.0,Architectural Studies,Fine and Applied Arts,482.0,274.0,208.0
4446,2005.0,Musicology,Fine and Applied Arts,10.0,5.0,5.0
4447,2005.0,Music History,Fine and Applied Arts,1.0,0.0,1.0
4448,2005.0,Music Education,Fine and Applied Arts,227.0,101.0,126.0
4449,2005.0,Music Composition,Fine and Applied Arts,9.0,8.0,1.0
4450,2005.0,Music,Fine and Applied Arts,277.0,123.0,154.0
4451,2009.0,Urban Planning,Fine and Applied Arts,159.0,98.0,61.0
4452,2009.0,Theatre,Fine and Applied Arts,180.0,79.0,101.0
4453,2009.0,Voice,Fine and Applied Arts,30.0,7.0,23.0
4454,1980.0,Theatre,Fine and Applied Arts,29.0,17.0,12.0
4455,2005.0,Instrumental Music,Fine and Applied Arts,122.0,52.0,70.0
4456,2005.0,Industrial Design,Fine and Applied Arts,98.0,47.0,51.0
4457,1983.0,Art and Design,Fine and Applied Arts,360.0,172.0,188.0
4458,2016.0,Graphic Design,Fine and Applied Arts,159.0,44.0,115.0
4459,2005.0,History of Art,Fine and Applied Arts,22.0,3.0,19.0
4460,2016.0,History of Art,Fine and Applied Arts,6.0,0.0,6.0
4461,2005.0,Landscape Architecture,Fine and Applied Arts,158.0,93.0,65.0
4462,2015.0,New Media,Fine and Applied Arts,17.0,10.0,7.0
4463,2016.0,Dance,Fine and Applied Arts,73.0,9.0,64.0
4464,2016.0,Crafts,Fine and Applied Arts,10.0,1.0,9.0
4465,2016.0,Architecture,Fine and Applied Arts,159.0,83.0,76.0
4466,2005.0,Sculpture,Fine and Applied Arts,15.0,8.0,7.0
4467,2005.0,Regional Planning,Fine and Applied Arts,28.0,16.0,12.0
4468,2016.0,Art Education,Fine and Applied Arts,39.0,4.0,35.0
4469,2016.0,Art Foundation,Fine and Applied Arts,29.0,7.0,22.0
4470,2016.0,Art History,Fine and Applied Arts,19.0,1.0,18.0
4471,2016.0,Art and Design,Fine and Applied Arts,43.0,15.0,28.0
4472,2012.0,Architecture,Fine and Applied Arts,196.0,116.0,80.0
4473,2005.0,Photography,Fine and Applied Arts,33.0,11.0,22.0
4474,2012.0,Art and Design,Fine and Applied Arts,39.0,13.0,26.0
4475,1980.0,Urban Planning,Fine and Applied Arts,92.0,49.0,43.0
4476,2012.0,Art History,Fine and Applied Arts,24.0,3.0,21.0
4477,1980.0,UNCLASS,Fine and Applied Arts,65.0,22.0,43.0
4478,2005.0,Nondegree,Fine and Applied Arts,29.0,16.0,13.0
4479,2012.0,Art Foundation,Fine and Applied Arts,123.0,32.0,91.0
4480,2012.0,Art Education,Fine and Applied Arts,71.0,17.0,54.0
4481,2005.0,Open Studies,Fine and Applied Arts,20.0,15.0,5.0
4482,2016.0,Industrial Design,Fine and Applied Arts,186.0,80.0,106.0
4483,2015.0,Musicology,Fine and Applied Arts,22.0,10.0,12.0
4484,2015.0,Music Composition,Fine and Applied Arts,8.0,7.0,1.0
4485,2012.0,Music,Fine and Applied Arts,329.0,158.0,170.0
4486,2009.0,Graphic Design,Fine and Applied Arts,64.0,23.0,41.0
4487,2015.0,Crafts,Fine and Applied Arts,16.0,1.0,14.0
4488,2009.0,History of Art,Fine and Applied Arts,13.0,0.0,13.0
4489,2015.0,Dance,Fine and Applied Arts,70.0,13.0,57.0
4490,2006.0,Voice,Fine and Applied Arts,21.0,4.0,17.0
4491,2006.0,Urban Planning,Fine and Applied Arts,202.0,117.0,85.0
4492,1983.0,Dance,Fine and Applied Arts,46.0,3.0,43.0
4493,2006.0,Theatre,Fine and Applied Arts,186.0,88.0,98.0
4494,1984.0,Architectural Studies,Fine and Applied Arts,581.0,415.0,166.0
4495,2009.0,Industrial Design,Fine and Applied Arts,117.0,56.0,61.0
4496,2012.0,Landscape Architecture,Fine and Applied Arts,113.0,50.0,63.0
4497,1983.0,Crafts,Fine and Applied Arts,22.0,6.0,16.0
4498,2012.0,Jazz Performance,Fine and Applied Arts,22.0,20.0,2.0
4499,2012.0,Instrumental Music,Fine and Applied Arts,75.0,35.0,40.0
4500,2012.0,Music Composition,Fine and Applied Arts,5.0,5.0,0.0
4501,1981.0,Crafts,Fine and Applied Arts,19.0,7.0,12.0
4502,1981.0,Dance,Fine and Applied Arts,41.0,5.0,36.0
4503,2012.0,Music Education,Fine and Applied Arts,166.0,77.0,89.0
4504,2007.0,Art Education,Fine and Applied Arts,108.0,15.0,93.0
4505,2007.0,Architecture,Fine and Applied Arts,208.0,124.0,84.0
4506,2007.0,Architectural Studies,Fine and Applied Arts,547.0,300.0,247.0
4507,2009.0,Dance,Fine and Applied Arts,82.0,10.0,72.0
4508,2012.0,Painting,Fine and Applied Arts,38.0,12.0,26.0
4509,2012.0,Open Studies,Fine and Applied Arts,4.0,1.0,3.0
4510,2012.0,Nondegree,Fine and Applied Arts,22.0,6.0,16.0
4511,2006.0,Sculpture,Fine and Applied Arts,12.0,7.0,5.0
4512,2015.0,Architectural Studies,Fine and Applied Arts,402.0,220.0,182.0
4513,2015.0,Art Education,Fine and Applied Arts,42.0,9.0,33.0
4514,2015.0,Art Foundation,Fine and Applied Arts,115.0,43.0,72.0
4515,2015.0,Art History,Fine and Applied Arts,21.0,1.0,20.0
4516,2015.0,Art and Design,Fine and Applied Arts,42.0,13.0,29.0
4517,2012.0,New Media,Fine and Applied Arts,18.0,8.0,10.0
4518,2012.0,Musicology,Fine and Applied Arts,19.0,10.0,9.0
4519,2012.0,Music History,Fine and Applied Arts,3.0,1.0,2.0
4520,2015.0,Architecture,Fine and Applied Arts,172.0,105.0,67.0
4521,2009.0,Instrumental Music,Fine and Applied Arts,94.0,43.0,51.0
4522,1984.0,Architecture,Fine and Applied Arts,211.0,171.0,40.0
4523,2006.0,Regional Planning,Fine and Applied Arts,26.0,14.0,12.0
4524,2012.0,History of Art,Fine and Applied Arts,8.0,2.0,6.0
4525,2012.0,Graphic Design,Fine and Applied Arts,76.0,27.0,49.0
4526,2006.0,Industrial Design,Fine and Applied Arts,100.0,54.0,46.0
